marketing_score,competition_index,customer_satisfaction,purchasing_power_index,store_traffic,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,date,year,month,day,day_of_week,week_of_year,is_weekend,weather_condition_Bad,weather_condition_Good,5g_phase_Early-5G,5g_phase_Mature-5G,5g_phase_Mid-5G,5g_phase_Pre-5G,public_transport_Good,public_transport_Hub,public_transport_Poor
90.32,24.96,70.75,90.64,-1.05,123164.9,38466.94,27011.98,2022-06-24,2022,6,24,4,25,0,False,True,False,True,False,False,False,False,False
90.2,25.41,70.75,90.56,-0.28,110384.79,61600.78,30995.93,2022-06-25,2022,6,25,5,25,1,False,True,False,True,False,False,True,False,False
90.07,25.845,70.76,90.47,0.02,134213.09,70598.96,27647.24,2022-06-26,2022,6,26,6,25,1,False,True,False,True,False,False,False,False,True
89.94,26.28,70.76,90.39,0.2,88725.2,57202.42,24298.55,2022-06-27,2022,6,27,0,26,0,False,True,False,True,False,False,False,True,False
89.81,26.7,70.76,90.3,-0.23,115282.06,44292.18,18459.09,2022-06-28,2022,6,28,1,26,0,False,True,False,True,False,False,False,True,False
89.68,27.09,70.76,90.22,-0.38,97343.44,50415.36,28774.84,2022-06-29,2022,6,29,2,26,0,False,True,False,True,False,False,False,False,False
89.55,27.47,70.77,90.13,-0.2,111400.79,49036.98,23459.51,2022-06-30,2022,6,30,3,26,0,False,False,False,True,False,False,False,False,False
89.42,27.83,70.77,90.04,0.39,95343.44,49327.96,26753.85,2022-07-01,2022,7,1,4,26,0,False,False,False,True,False,False,False,True,False
89.29,28.17,70.77,89.96,0.31,110807.97,59709.18,29575.43,2022-07-02,2022,7,2,5,26,1,False,True,False,True,False,False,False,True,False
89.16,28.49,70.77,89.87,0.51,100590.37,45923.49,27542.5,2022-07-03,2022,7,3,6,26,1,False,True,False,True,False,False,False,True,False
89.03,28.77,70.77,89.78,0.23,85272.14,51795.7,22865.09,2022-07-04,2022,7,4,0,27,0,False,False,False,True,False,False,False,False,False
88.9,29.04,70.78,89.7,1.03,96408.07,40183.95,26145.92,2022-07-05,2022,7,5,1,27,0,False,True,False,True,False,False,False,True,False
88.77,29.27,70.78,89.61,0.66,83083.07,53646.36,24508.63,2022-07-06,2022,7,6,2,27,0,False,True,False,True,False,False,False,False,False
88.63,29.48,70.78,89.53,-0.0,98696.15,50680.54,20937.46,2022-07-07,2022,7,7,3,27,0,False,True,False,True,False,False,True,False,False
88.5,29.65,70.78,89.44,0.02,128424.18,59168.15,22130.77,2022-07-08,2022,7,8,4,27,0,False,True,False,True,False,False,False,True,False
88.37,29.8,70.78,89.36,-0.16,123631.19,60923.63,29568.99,2022-07-09,2022,7,9,5,27,1,False,True,False,True,False,False,False,True,False
88.24,29.91,70.79,89.27,0.48,116829.9,54846.45,26273.815,2022-07-10,2022,7,10,6,27,1,False,True,False,True,False,False,False,False,True
88.11,29.99,70.79,89.19,-0.01,89977.53,51541.45,22978.64,2022-07-11,2022,7,11,0,28,0,False,True,False,True,False,False,False,True,False
87.98,30.04,70.79,89.1,-0.06,103423.22,42051.2,22382.77,2022-07-12,2022,7,12,1,28,0,False,True,False,True,False,False,False,False,False
87.85,30.06,70.79,89.02,-0.19,97327.19,46152.85,28606.52,2022-07-13,2022,7,13,2,28,0,False,True,False,True,False,False,True,False,False
87.73,30.04,70.8,88.93,0.46,112909.15,46635.67,21491.33,2022-07-14,2022,7,14,3,28,0,False,True,False,True,False,False,False,True,False
87.6,29.99,70.8,88.85,0.44,117477.89,49645.75,25318.55,2022-07-15,2022,7,15,4,28,0,False,True,False,True,False,False,False,True,False
87.47,29.91,70.8,88.76,-0.32,122555.33,54237.53,27977.1,2022-07-16,2022,7,16,5,28,1,False,True,False,True,False,False,False,True,False
87.34,29.8,70.8,88.68,1.26,124025.21,48180.3,27755.96,2022-07-17,2022,7,17,6,28,1,False,True,False,True,False,False,False,True,False
87.21,29.65,70.8,88.6,-0.21,98125.53,44724.81,26743.79,2022-07-18,2022,7,18,0,29,0,False,True,False,True,False,False,False,False,True
87.09,29.48,70.81,88.52,0.23,92274.33,43724.1,20702.71,2022-07-19,2022,7,19,1,29,0,False,True,False,True,False,False,False,False,True
86.96,29.27,70.81,88.43,0.27,99556.08,41353.81,23828.54,2022-07-20,2022,7,20,2,29,0,False,True,False,True,False,False,False,False,True
86.84,29.04,70.81,88.35,0.76,107895.36,41590.35,25040.225,2022-07-21,2022,7,21,3,29,0,False,True,False,True,False,False,False,True,False
86.71,28.77,70.81,88.27,1.22,97912.8,46431.16,26251.91,2022-07-22,2022,7,22,4,29,0,False,False,False,True,False,False,False,False,True
86.59,28.49,70.82,88.19,0.72,93346.3,49541.755000000005,27650.55,2022-07-23,2022,7,23,5,29,1,False,False,False,True,False,False,False,True,False
86.46,28.17,70.82,88.11,0.1,85642.26,52652.35,21023.3,2022-07-24,2022,7,24,6,29,1,False,True,False,True,False,False,False,True,False
86.34,27.83,70.82,88.03,-0.59,78934.51,32620.19,14396.05,2022-07-25,2022,7,25,0,30,0,False,True,False,True,False,False,True,False,False
86.22,27.47,70.82,87.95,1.06,92372.56,45567.86,16696.87,2022-07-26,2022,7,26,1,30,0,False,True,False,True,False,False,False,True,False
86.1,27.09,70.82,87.87,0.48,71705.9,42915.04,22802.83,2022-07-27,2022,7,27,2,30,0,False,True,False,True,False,False,False,True,False
85.98,26.7,70.83,87.8,-0.21,85756.54,41341.12,23578.16,2022-07-28,2022,7,28,3,30,0,False,True,False,True,False,False,False,True,False
85.86,26.28,70.83,87.72,-1.26,92879.91,48299.13,20226.48,2022-07-29,2022,7,29,4,30,0,False,True,False,True,False,False,False,False,False
85.74,25.845,70.83,87.64,0.01,100003.28,47433.78,21076.68,2022-07-30,2022,7,30,5,30,1,False,True,False,True,False,False,False,True,False
85.62,25.41,70.83,87.57,0.07,101519.24,56864.4,20111.3,2022-07-31,2022,7,31,6,30,1,False,True,False,True,False,False,False,False,True
85.51,24.96,70.84,87.49,0.39,95409.07,36783.36,19512.47,2022-08-01,2022,8,1,0,31,0,False,True,False,True,False,False,False,True,False
85.39,24.5,70.84,87.42,0.36,89298.9,44578.87,19865.583333333336,2022-08-02,2022,8,2,1,31,0,False,True,False,True,False,False,False,True,False
85.28,24.04,70.84,87.35,0.59,94346.32,36767.35,20218.696666666667,2022-08-03,2022,8,3,2,31,0,False,True,False,True,False,False,False,True,False
85.17,23.57,70.84,87.27,0.08,81463.4,43934.1,20571.81,2022-08-04,2022,8,4,3,31,0,False,True,False,True,False,False,False,True,False
85.06,23.1,70.84,87.2,0.64,91732.19,40666.93,22338.84,2022-08-05,2022,8,5,4,31,0,False,False,False,True,False,False,False,True,False
84.95,22.63,70.85,87.13,0.29,87130.04,54499.06,23043.87,2022-08-06,2022,8,6,5,31,1,False,True,False,True,False,False,False,False,False
84.84,22.17,70.85,87.06,0.99,105855.59,43399.65,23735.27,2022-08-07,2022,8,7,6,31,1,False,True,False,True,False,False,False,False,True
84.73,21.71,70.85,86.99,-0.28,91233.89,35253.84,19556.7,2022-08-08,2022,8,8,0,32,0,False,True,False,True,False,False,True,False,False
84.62,21.25,70.85,86.92,-0.51,82636.45,36776.96,19597.02,2022-08-09,2022,8,9,1,32,0,False,True,False,True,False,False,False,True,False
84.52,20.81,70.86,86.86,0.17,90065.38,40971.21,20900.91,2022-08-10,2022,8,10,2,32,0,False,False,False,True,False,False,False,True,False
84.41,20.38,70.86,86.79,0.15,89684.61,19979.61,17656.01,2022-08-11,2022,8,11,3,32,0,False,True,False,True,False,False,True,False,False
84.31,19.97,70.86,86.72,-0.66,81195.47,20014.18,20926.89,2022-08-12,2022,8,12,4,32,0,False,True,False,True,False,False,False,False,True
84.21,19.57,70.86,86.66,-0.67,107977.2,28647.55,25091.84,2022-08-13,2022,8,13,5,32,1,False,True,False,True,False,False,True,False,False
84.11,19.19,70.86,86.595,0.65,88263.97,50996.94,24116.96,2022-08-14,2022,8,14,6,32,1,False,True,False,True,False,False,False,True,False
84.01,18.83,70.87,86.53,1.13,68550.74,33778.86,20022.17,2022-08-15,2022,8,15,0,33,0,False,True,False,True,False,False,False,False,False
83.92,18.5,70.87,86.47,0.03,65054.28,40174.12,16755.4,2022-08-16,2022,8,16,1,33,0,False,True,False,True,False,False,False,True,False
83.82,18.18,70.87,86.41,-0.02,88309.61,39089.75,19903.47,2022-08-17,2022,8,17,2,33,0,False,True,False,True,False,False,True,False,False
83.73,17.89,70.87,86.35,-0.53,82216.86,38777.64,22801.49,2022-08-18,2022,8,18,3,33,0,False,True,False,True,False,False,True,False,False
83.64,17.63,70.87,86.29,-0.29,82392.23,38036.1,21835.09,2022-08-19,2022,8,19,4,33,0,False,True,False,True,False,False,False,False,True
83.55,17.39,70.88,86.24,0.31,108304.44,46512.7,20614.61,2022-08-20,2022,8,20,5,33,1,False,True,False,True,False,False,False,True,False
83.46,17.19,70.88,86.18,1.75,96893.67,44645.15,22010.5,2022-08-21,2022,8,21,6,33,1,False,True,False,True,False,False,False,False,False
83.37,17.01,70.88,86.13,1.12,81307.68,36881.66,14326.33,2022-08-22,2022,8,22,0,34,0,False,True,False,True,False,False,False,True,False
83.29,16.87,70.88,86.07,0.14,72910.29,35516.63,18050.77,2022-08-23,2022,8,23,1,34,0,False,False,False,True,False,False,True,False,False
83.21,16.75,70.89,86.02,0.45,89239.79,40179.53,20114.32,2022-08-24,2022,8,24,2,34,0,False,True,False,True,False,False,False,True,False
83.13,16.67,70.89,85.97,0.65,98414.72,40109.85,19393.24,2022-08-25,2022,8,25,3,34,0,False,True,False,True,False,False,False,True,False
83.05,16.62,70.89,85.92,0.47,92336.65,39992.56,20489.12,2022-08-26,2022,8,26,4,34,0,False,True,False,True,False,False,True,False,False
82.97,16.61,70.89,85.87,0.14,81750.48,45159.93,22195.35,2022-08-27,2022,8,27,5,34,1,False,True,False,True,False,False,False,False,False
82.9,16.62,70.89,85.82,-0.53,88552.92,39815.21,23125.56,2022-08-28,2022,8,28,6,34,1,False,True,False,True,False,False,False,True,False
82.82,16.67,70.9,85.77,0.29,95355.36,35717.52,14569.9,2022-08-29,2022,8,29,0,35,0,False,True,False,True,False,False,False,True,False
82.75,16.75,70.9,85.73,-0.77,69979.57,29140.89,16768.96,2022-08-30,2022,8,30,1,35,0,False,True,False,True,False,False,False,True,False
82.68,16.87,70.9,85.68,0.1,76181.86,40699.33,17468.14,2022-08-31,2022,8,31,2,35,0,False,True,False,True,False,False,False,True,False
82.61,17.01,70.9,85.64,-0.12,87097.05,42388.01,20670.74,2022-09-01,2022,9,1,3,35,0,False,True,False,True,False,False,False,True,False
82.55,17.19,70.91,85.6,-0.34,96430.675,48748.27,23650.02,2022-09-02,2022,9,2,4,35,0,False,True,False,True,False,False,True,False,False
82.48,17.39,70.91,85.56,0.6,105764.3,50593.19,23407.7,2022-09-03,2022,9,3,5,35,1,False,False,False,True,False,False,False,False,False
82.42,17.63,70.91,85.52,0.54,108234.17,50157.22,28470.98,2022-09-04,2022,9,4,6,35,1,False,True,False,True,False,False,False,False,False
82.36,17.89,70.91,85.48,-0.3,85252.43,34903.25,17780.26,2022-09-05,2022,9,5,0,36,0,False,True,False,True,False,False,False,False,True
82.31,18.18,70.91,85.45,-0.91,94956.27,44305.34,20785.99,2022-09-06,2022,9,6,1,36,0,False,True,False,True,False,False,False,True,False
82.25,18.5,70.92,85.41,0.83,82871.17,38048.59,21146.66,2022-09-07,2022,9,7,2,36,0,False,True,False,True,False,False,True,False,False
82.2,18.83,70.92,85.38,-0.37,88667.16,43434.68,17807.22,2022-09-08,2022,9,8,3,36,0,False,False,False,True,False,False,False,False,True
82.15,19.19,70.92,85.35,0.16,94595.22,48771.88,19792.0,2022-09-09,2022,9,9,4,36,0,False,False,False,True,False,False,False,True,False
82.1,19.57,70.92,85.32,0.0,107847.99,48679.42,27902.86,2022-09-10,2022,9,10,5,36,1,False,False,False,True,False,False,True,False,False
82.05,19.97,70.93,85.29,1.63,99510.06,53166.63,24209.02,2022-09-11,2022,9,11,6,36,1,False,True,False,True,False,False,False,False,True
82.01,20.39,70.93,85.26,0.48,95520.86,31012.42,19922.71,2022-09-12,2022,9,12,0,37,0,False,False,False,True,False,False,False,True,False
81.96,20.81,70.93,85.23,0.78,98081.51,45631.21,19857.98,2022-09-13,2022,9,13,1,37,0,False,False,False,True,False,False,False,False,True
81.92,21.25,70.93,85.21,-0.0,65748.85,37955.36,23587.07,2022-09-14,2022,9,14,2,37,0,False,True,False,True,False,False,False,True,False
81.88499999999999,21.71,70.93,85.18,-1.07,96818.01,42938.01,19947.02,2022-09-15,2022,9,15,3,37,0,False,True,False,True,False,False,True,False,False
81.85,22.17,70.94,85.16,0.86,100560.34,42978.25,20928.93,2022-09-16,2022,9,16,4,37,0,False,True,False,True,False,False,False,True,False
81.82,22.63,70.94,85.14,0.23,89759.56,44438.73,26613.89,2022-09-17,2022,9,17,5,37,1,False,True,False,True,False,False,True,False,False
81.79,23.1,70.94,85.12,-0.07,78958.78,48168.69,23645.99,2022-09-18,2022,9,18,6,37,1,False,True,False,True,False,False,True,False,False
81.76,23.57,70.94,85.1,0.06,68158.0,35348.5,21491.97,2022-09-19,2022,9,19,0,38,0,False,True,False,True,False,False,False,False,False
81.73,24.04,70.94,85.09,-0.11,88584.89,44201.23,16637.56,2022-09-20,2022,9,20,1,38,0,False,True,False,True,False,False,False,False,True
81.71,24.5,70.95,85.07,0.37,99614.26,37812.28,21426.29,2022-09-21,2022,9,21,2,38,0,False,True,False,True,False,False,False,False,False
81.69,24.96,70.95,85.06,0.01,106356.61,39702.945,20672.48,2022-09-22,2022,9,22,3,38,0,False,True,False,True,False,False,False,True,False
81.67,25.41,70.95,85.04,0.21,80694.7,41593.61,19918.67,2022-09-23,2022,9,23,4,38,0,False,True,False,True,False,False,False,False,True
81.65,25.845,70.95,85.03,0.06,46294.39,34665.26,19164.86,2022-09-24,2022,9,24,5,38,1,False,False,False,True,False,False,False,False,True
81.63,26.28,70.96,85.02,0.26,47305.725,40019.68,18411.05,2022-09-25,2022,9,25,6,38,1,False,True,False,True,False,False,False,True,False
81.62,26.7,70.96,85.02,-0.01,48317.06,35865.65,17657.24,2022-09-26,2022,9,26,0,39,0,False,True,False,True,False,False,False,False,True
81.61,27.09,70.96,85.01,-0.3,41959.87,31977.93,16903.43,2022-09-27,2022,9,27,1,39,0,False,False,False,True,False,False,False,True,False
81.6,27.47,70.96,85.01,-0.01,76212.43,47391.94,18015.94,2022-09-28,2022,9,28,2,39,0,False,True,False,True,False,False,True,False,False
81.6,27.83,70.96,85.0,-0.51,85713.18,36469.89,16926.16,2022-09-29,2022,9,29,3,39,0,False,False,False,True,False,False,False,False,False
81.6,28.17,70.97,85.0,0.11,98053.54,37621.13,21506.73,2022-09-30,2022,9,30,4,39,0,False,True,False,True,False,False,False,True,False
81.6,28.49,70.97,85.0,-0.27,100875.95,44849.96,25396.55,2022-10-01,2022,10,1,5,39,1,False,False,False,True,False,False,False,True,False
81.6,28.77,70.97,85.0,0.8,98253.24,51898.85,23672.28,2022-10-02,2022,10,2,6,39,1,False,True,False,True,False,False,False,False,False
81.6,29.04,70.97,85.0,-0.2,86457.13,35134.45,18156.11,2022-10-03,2022,10,3,0,40,0,False,True,False,True,False,False,False,True,False
81.61,29.27,70.98,85.01,0.31,87870.42,35541.33,15367.41,2022-10-04,2022,10,4,1,40,0,False,True,False,True,False,False,False,True,False
81.62,29.48,70.98,85.01,-0.14,83799.89,38000.53,17621.63,2022-10-05,2022,10,5,2,40,0,False,True,False,True,False,False,False,False,False
81.63,29.65,70.98,85.02,-0.14,70615.01,39240.84,20911.13,2022-10-06,2022,10,6,3,40,0,False,False,False,True,False,False,False,True,False
81.64,29.8,70.98,85.03,-0.07,97008.08,39417.09,21196.07,2022-10-07,2022,10,7,4,40,0,False,True,False,True,False,False,False,False,True
81.66,29.91,70.98,85.04,0.39,105693.18,42801.06,25714.44,2022-10-08,2022,10,8,5,40,1,False,False,False,True,False,False,False,True,False
81.68,29.99,70.99,85.05,0.55,103771.0,40984.265,16940.43,2022-10-09,2022,10,9,6,40,1,False,True,False,True,False,False,False,True,False
81.7,30.04,70.99,85.06,-0.25,70963.68,39167.47,19227.43,2022-10-10,2022,10,10,0,41,0,False,True,False,True,False,False,False,False,False
81.72,30.06,70.99,85.08,-0.11,76209.35,37785.76,16139.29,2022-10-11,2022,10,11,1,41,0,False,False,False,True,False,False,False,False,False
81.74,30.04,70.99,85.09,-0.0,75491.1,39909.56,18175.8,2022-10-12,2022,10,12,2,41,0,False,True,False,True,False,False,False,True,False
81.77,29.99,71.0,85.11,0.83,90567.33,49395.55,21269.0,2022-10-13,2022,10,13,3,41,0,False,True,False,True,False,False,False,True,False
81.8,29.895,71.0,85.13,1.12,104850.59,44183.82,22900.31,2022-10-14,2022,10,14,4,41,0,False,True,False,True,False,False,False,True,False
81.83,29.8,71.0,85.15,0.81,98787.83,47579.08,21104.61,2022-10-15,2022,10,15,5,41,1,False,True,False,True,False,False,False,False,True
81.87,29.65,71.0,85.17,0.19,93009.83,44223.36,25340.01,2022-10-16,2022,10,16,6,41,1,False,True,False,True,False,False,True,False,False
81.91,29.48,71.0,85.19,0.31,76236.73,32980.22,18625.27,2022-10-17,2022,10,17,0,42,0,False,False,False,True,False,False,False,True,False
81.95,29.27,71.01,85.22,-0.03,70452.61,43735.29,17404.7,2022-10-18,2022,10,18,1,42,0,False,False,False,True,False,False,False,True,False
81.99,29.04,71.01,85.24,-0.53,80921.26,47177.27,21141.38,2022-10-19,2022,10,19,2,42,0,False,True,False,True,False,False,False,True,False
82.03,28.77,71.01,85.27,0.82,89785.37,30375.27,17434.33,2022-10-20,2022,10,20,3,42,0,False,True,False,True,False,False,False,True,False
82.08,28.49,71.01,85.3,-0.11,103024.9,41067.44,20461.05,2022-10-21,2022,10,21,4,42,0,False,True,False,True,False,False,False,True,False
82.13,28.17,71.02,85.33,-0.11,106768.13,50327.66,22357.03,2022-10-22,2022,10,22,5,42,1,False,True,False,True,False,False,False,True,False
82.18,27.83,71.02,85.36,-0.22,110166.5,51695.52,24253.01,2022-10-23,2022,10,23,6,42,1,False,False,False,True,False,False,False,True,False
82.23,27.47,71.02,85.4,-0.35,93664.3,37548.59,16999.45,2022-10-24,2022,10,24,0,43,0,False,True,False,True,False,False,True,False,False
82.28,27.09,71.02,85.43,-0.45,91665.71,37143.77,18561.31,2022-10-25,2022,10,25,1,43,0,False,False,False,True,False,False,False,True,False
82.34,26.7,71.02,85.46,0.85,83794.88,42630.9,17957.44,2022-10-26,2022,10,26,2,43,0,False,False,False,True,False,False,False,True,False
82.4,26.28,71.03,85.5,0.54,89662.09,40828.3,21869.37,2022-10-27,2022,10,27,3,43,0,False,False,False,True,False,False,True,False,False
82.46,25.85,71.03,85.54,0.0,98633.48,44511.02,19989.21,2022-10-28,2022,10,28,4,43,0,False,False,False,True,False,False,True,False,False
82.53,25.41,71.03,85.58,-0.61,116087.77,42867.0,25285.94,2022-10-29,2022,10,29,5,43,1,False,False,False,True,False,False,False,False,False
82.59,24.96,71.03,85.62,-0.02,96785.52,41661.68,23714.77,2022-10-30,2022,10,30,6,43,1,False,True,False,True,False,False,False,False,True
82.66,24.5,71.03,85.66,-0.18,77483.27,43265.91,17357.94,2022-10-31,2022,10,31,0,44,0,False,True,False,True,False,False,False,False,False
82.73,24.04,71.04,85.71,0.83,88521.27,38476.85,20083.34,2022-11-01,2022,11,1,1,44,0,False,True,False,True,False,False,True,False,False
82.8,23.57,71.04,85.75,1.21,90954.36,38202.51,21774.57,2022-11-02,2022,11,2,2,44,0,False,True,False,True,False,False,False,False,True
82.88,23.1,71.04,85.8,-0.83,83441.25,47740.71,21380.25,2022-11-03,2022,11,3,3,44,0,False,True,False,True,False,False,False,True,False
82.95,22.63,71.04,85.84,-0.49,99945.47,40312.49,21430.47,2022-11-04,2022,11,4,4,44,0,False,True,False,True,False,False,True,False,False
83.03,22.17,71.05,85.89,0.6,86344.02,51830.15,27674.61,2022-11-05,2022,11,5,5,44,1,False,True,False,True,False,False,True,False,False
83.11,21.71,71.05,85.94,0.49,89319.0,61219.68,26710.63,2022-11-06,2022,11,6,6,44,1,False,True,False,True,False,False,False,True,False
83.2,21.266666666666666,71.05,85.99,0.2,90791.07,44190.47,22599.65,2022-11-07,2022,11,7,0,45,0,False,False,False,True,False,False,False,True,False
83.28,20.82333333333333,71.05,86.05,0.12,83272.32,35856.51,18488.67,2022-11-08,2022,11,8,1,45,0,False,True,False,True,False,False,True,False,False
83.37,20.38,71.05,86.1,0.03,80750.08,40462.4,19486.15,2022-11-09,2022,11,9,2,45,0,False,True,False,True,False,False,False,True,False
83.46,19.97,71.06,86.15,0.24,90022.98,39755.29,17930.54,2022-11-10,2022,11,10,3,45,0,False,False,False,True,False,False,False,False,True
83.55,19.57,71.06,86.21,0.55,102012.33,49557.25,20141.53,2022-11-11,2022,11,11,4,45,0,False,True,False,True,False,False,False,False,False
83.64,19.19,71.06,86.27,0.0,97421.99333333332,54262.14,22643.36,2022-11-12,2022,11,12,5,45,1,False,True,False,True,False,False,False,False,True
83.73,18.83,71.06,86.32,-0.01,92831.65666666668,55901.59,26181.21,2022-11-13,2022,11,13,6,45,1,False,False,False,True,False,False,True,False,False
83.83,18.5,71.07,86.38,-0.31,88241.32,42651.75,18075.07,2022-11-14,2022,11,14,0,46,0,False,False,False,True,False,False,True,False,False
83.93,18.18,71.07,86.44,0.08,89892.32,38390.27,21888.53,2022-11-15,2022,11,15,1,46,0,False,True,False,True,False,False,False,False,True
