marketing_score,competition_index,customer_satisfaction,purchasing_power_index,weather_condition,tech_event,5g_phase,store_traffic,public_transport,city,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,date
81.64,29.8,70.98,85.03,Good,,Mature-5G,-0.07,Poor,Marseille,97008.08,39417.09,21196.07,2022-10-07
81.66,29.91,70.98,85.04,Moderate,,Mature-5G,0.39,Hub,Marseille,105693.18,42801.06,25714.44,2022-10-08
81.68,29.99,70.99,85.05,Good,,Mature-5G,0.55,Hub,Marseille,103771.0,40984.265,16940.43,2022-10-09
81.7,30.04,70.99,85.06,Good,,Mature-5G,-0.25,Limited,Marseille,70963.68,39167.47,19227.43,2022-10-10
81.72,30.06,70.99,85.08,Moderate,,Mature-5G,-0.11,Limited,Marseille,76209.35,37785.76,16139.29,2022-10-11
81.74,30.04,70.99,85.09,Good,,Mature-5G,-0.0,Hub,Marseille,75491.1,39909.56,18175.8,2022-10-12
81.77,29.99,71.0,85.11,Good,,Mature-5G,0.83,Hub,Marseille,90567.33,49395.55,21269.0,2022-10-13
81.8,29.895,71.0,85.13,Good,,Mature-5G,1.12,Hub,Marseille,104850.59,44183.82,22900.31,2022-10-14
81.83,29.8,71.0,85.15,Good,,Mature-5G,0.81,Poor,Marseille,98787.83,47579.08,21104.61,2022-10-15
81.87,29.65,71.0,85.17,Good,,Mature-5G,0.19,Good,Marseille,93009.83,44223.36,25340.01,2022-10-16
81.91,29.48,71.0,85.19,Moderate,,Mature-5G,0.31,Hub,Marseille,76236.73,32980.22,18625.27,2022-10-17
81.95,29.27,71.01,85.22,Moderate,,Mature-5G,-0.03,Hub,Marseille,70452.61,43735.29,17404.7,2022-10-18
81.99,29.04,71.01,85.24,Good,,Mature-5G,-0.53,Hub,Marseille,80921.26,47177.27,21141.38,2022-10-19
82.03,28.77,71.01,85.27,Good,,Mature-5G,0.82,Hub,Marseille,89785.37,30375.27,17434.33,2022-10-20
82.08,28.49,71.01,85.3,Good,,Mature-5G,-0.11,Hub,Marseille,103024.9,41067.44,20461.05,2022-10-21
82.13,28.17,71.02,85.33,Good,,Mature-5G,-0.11,Hub,Marseille,106768.13,50327.66,22357.03,2022-10-22
82.18,27.83,71.02,85.36,Moderate,,Mature-5G,-0.22,Hub,Marseille,110166.5,51695.52,24253.01,2022-10-23
82.23,27.47,71.02,85.4,Good,,Mature-5G,-0.35,Good,Marseille,93664.3,37548.59,16999.45,2022-10-24
82.28,27.09,71.02,85.43,Moderate,,Mature-5G,-0.45,Hub,Marseille,91665.71,37143.77,18561.31,2022-10-25
82.34,26.7,71.02,85.46,Moderate,,Mature-5G,0.85,Hub,Marseille,83794.88,42630.9,17957.44,2022-10-26
82.4,26.28,71.03,85.5,Moderate,,Mature-5G,0.54,Good,Marseille,89662.09,40828.3,21869.37,2022-10-27
82.46,25.85,71.03,85.54,Moderate,,Mature-5G,0.0,Good,Marseille,98633.48,44511.02,19989.21,2022-10-28
82.53,25.41,71.03,85.58,Moderate,,Mature-5G,-0.61,Limited,Marseille,116087.77,42867.0,25285.94,2022-10-29
82.59,24.96,71.03,85.62,Good,,Mature-5G,-0.02,Poor,Marseille,96785.52,41661.68,23714.77,2022-10-30
82.66,24.5,71.03,85.66,Good,,Mature-5G,-0.18,Limited,Marseille,77483.27,43265.91,17357.94,2022-10-31
82.73,24.04,71.04,85.71,Good,,Mature-5G,0.83,Good,Marseille,88521.27,38476.85,20083.34,2022-11-01
82.8,23.57,71.04,85.75,Good,,Mature-5G,1.21,Poor,Marseille,90954.36,38202.51,21774.57,2022-11-02
82.88,23.1,71.04,85.8,Good,,Mature-5G,-0.83,Hub,Marseille,83441.25,47740.71,21380.25,2022-11-03
82.95,22.63,71.04,85.84,Good,,Mature-5G,-0.49,Good,Marseille,99945.47,40312.49,21430.47,2022-11-04
83.03,22.17,71.05,85.89,Good,,Mature-5G,0.6,Good,Marseille,86344.02,51830.15,27674.61,2022-11-05
83.11,21.71,71.05,85.94,Good,,Mature-5G,0.49,Hub,Marseille,89319.0,61219.68,26710.63,2022-11-06
83.2,21.266666666666666,71.05,85.99,Moderate,,Mature-5G,0.2,Hub,Marseille,90791.07,44190.47,22599.65,2022-11-07
83.28,20.823333333333334,71.05,86.05,Good,,Mature-5G,0.12,Good,Marseille,83272.32,35856.51,18488.67,2022-11-08
83.37,20.38,71.05,86.1,Good,,Mature-5G,0.03,Hub,Marseille,80750.08,40462.4,19486.15,2022-11-09
83.46,19.97,71.06,86.15,Moderate,,Mature-5G,0.24,Poor,Marseille,90022.98,39755.29,17930.54,2022-11-10
83.55,19.57,71.06,86.21,Good,,Mature-5G,0.55,Limited,Marseille,102012.33,49557.25,20141.53,2022-11-11
83.64,19.19,71.06,86.27,Good,,Mature-5G,0.0,Poor,Marseille,97421.99333333333,54262.14,22643.36,2022-11-12
83.73,18.83,71.06,86.32,Moderate,,Mature-5G,-0.01,Good,Marseille,92831.65666666668,55901.59,26181.21,2022-11-13
83.83,18.5,71.07,86.38,Moderate,,Mature-5G,-0.31,Good,Marseille,88241.32,42651.75,18075.07,2022-11-14
83.93,18.18,71.07,86.44,Good,,Mature-5G,0.08,Poor,Marseille,89892.32,38390.27,21888.53,2022-11-15
84.02,17.89,71.07,86.5,Moderate,,Mature-5G,0.4,Limited,Marseille,99758.735,37278.63,19323.05,2022-11-16
84.13,17.63,71.07,86.56,Good,,Mature-5G,0.17,Hub,Marseille,109625.15,39769.78,20941.17,2022-11-17
84.23,17.39,71.07,86.63,Moderate,,Mature-5G,-0.71,Good,Marseille,102293.59,43574.96,21023.75,2022-11-18
84.33,17.19,71.08,86.69,Good,,Mature-5G,0.06,Hub,Marseille,103688.305,49639.27,24315.36,2022-11-19
84.44,17.01,71.08,86.76,Good,,Mature-5G,0.4,Good,Marseille,105083.02,55902.54,21266.655,2022-11-20
84.55,16.87,71.08,86.82,Moderate,,Mature-5G,0.45,Poor,Marseille,77737.47,38349.05,18217.95,2022-11-21
84.66,16.75,71.08,86.89,Good,,Mature-5G,0.8,Limited,Marseille,96126.9,43656.75,21766.36,2022-11-22
84.77,16.67,71.09,86.96,Good,,Mature-5G,0.44,Good,Marseille,84581.77,47523.28,19970.48,2022-11-23
84.88,16.62,71.09,87.03,Good,,Mature-5G,0.08,Hub,Marseille,111712.21,50065.63,23135.78,2022-11-24
84.99,16.61,71.09,87.1,Good,,Mature-5G,0.52,Hub,Marseille,109898.94,39369.24,20543.96,2022-11-25
85.11,16.62,71.09,87.17,Moderate,,Mature-5G,-0.48,Poor,Marseille,110109.315,53028.28,31971.49,2022-11-26
85.23,16.67,71.09,87.24,Moderate,,Mature-5G,0.47,Limited,Marseille,110319.69,59482.17,25101.77,2022-11-27
85.34,16.75,71.1,87.31,Good,,Mature-5G,0.76,Poor,Marseille,89548.72,40603.21,21996.73,2022-11-28
85.46,16.87,71.1,87.38,Good,,Mature-5G,0.45,Good,Marseille,100080.85,38809.63,18891.69,2022-11-29
85.59,17.01,71.1,87.46,Good,,Mature-5G,0.54,Limited,Marseille,101507.89,45771.09,24165.01,2022-11-30
85.71,17.19,71.1,87.53,Moderate,,Mature-5G,-0.07,Hub,Marseille,102934.93,40552.26,23329.52,2022-12-01
85.83,17.39,71.1,87.61,Moderate,,Mature-5G,-0.07,Hub,Marseille,89655.9,38722.59,22863.93,2022-12-02
85.96,17.63,71.11,87.68,Moderate,,Mature-5G,0.43,Hub,Marseille,100222.22,55898.31,24218.69,2022-12-03
86.08,17.89,71.11,87.76,Bad,,Mature-5G,0.89,Poor,Marseille,123330.3,52666.54,27681.88,2022-12-04
86.21,18.18,71.11,87.84,Moderate,,Mature-5G,1.01,Good,Marseille,93872.56,46714.21,27026.93,2022-12-05
86.34,18.5,71.11,87.91,Moderate,,Mature-5G,0.17,Limited,Marseille,92891.85,41043.73,25003.44,2022-12-06
86.47,18.83,71.12,87.99,Bad,,Mature-5G,-0.62,Hub,Marseille,83331.17,51102.7,21276.5,2022-12-07
86.6,19.19,71.12,88.07,Bad,,Mature-5G,-0.2,Poor,Marseille,81370.0,45096.84,23180.81,2022-12-08
86.73,19.57,71.12,88.15,Moderate,,Mature-5G,0.15,Hub,Marseille,99853.34,47655.04,26954.75,2022-12-09
86.86,19.97,71.12,88.23,Bad,,Mature-5G,-0.03,Poor,Marseille,92715.26,46444.07,30254.58,2022-12-10
87.0,20.38,71.12,88.31,Bad,,Mature-5G,0.1,Limited,Marseille,104094.63,52791.23,30146.73,2022-12-11
87.13,20.81,71.13,88.39,Bad,,Mature-5G,0.19,Poor,Marseille,92501.13,43683.02,27373.53,2022-12-12
87.27,21.25,71.13,88.48,Bad,,Mature-5G,-0.3,Hub,Marseille,88290.05,46587.89,21929.71,2022-12-13
87.4,21.71,71.13,88.56,Moderate,,Mature-5G,-0.32,Poor,Marseille,92503.36,59544.49,22154.85,2022-12-14
87.54,22.17,71.13,88.64,Bad,,Mature-5G,0.38,Hub,Marseille,90085.77,61051.75,21692.15,2022-12-15
87.68,22.63,71.14,88.72,Moderate,,Mature-5G,-0.37,Hub,Marseille,107862.36,44289.58,25411.62,2022-12-16
87.82,23.1,71.14,88.81,Moderate,,Mature-5G,0.17499999999999993,Good,Marseille,114021.29,58197.38,28139.6,2022-12-17
87.95,23.57,71.14,88.89,Moderate,,Mature-5G,0.72,Limited,Marseille,111246.1,71046.48,24358.54,2022-12-18
88.09,24.04,71.14,88.97,Bad,,Mature-5G,0.73,Hub,Marseille,100572.74,50404.52,20577.48,2022-12-19
88.23,24.5,71.14,89.06,Bad,,Mature-5G,0.66,Poor,Marseille,89465.92,44944.04,20943.58,2022-12-20
88.38,24.96,71.15,89.14,Moderate,,Mature-5G,0.67,Hub,Marseille,88590.92,43268.49,25716.64,2022-12-21
88.52,25.41,71.15,89.23,Bad,,Mature-5G,-0.62,Hub,Marseille,91402.13,38703.61,25917.13,2022-12-22
88.66,25.85,71.15,89.31,Moderate,,Mature-5G,-0.51,Poor,Marseille,104334.1,44617.16,23251.48,2022-12-23
88.8,26.28,71.15,89.4,Moderate,,Mature-5G,0.8,Limited,Marseille,122674.82,53357.32,24768.76,2022-12-24
88.94,26.685000000000002,71.16,89.48,Moderate,,Mature-5G,0.6,Good,Marseille,120344.4,56394.94,33045.77,2022-12-25
89.09,27.09,71.16,89.57,Moderate,,Mature-5G,0.43,Good,Marseille,102843.69,40354.8,24882.17,2022-12-26
89.23,27.47,71.16,89.66,Bad,,Mature-5G,1.18,Good,Marseille,108597.28,49288.44,24702.96,2022-12-27
89.37,27.83,71.16,89.74,Moderate,,Mature-5G,-0.06,Limited,Marseille,112921.18,52619.17,23027.88,2022-12-28
89.52,28.17,71.16,89.83,Bad,,Mature-5G,0.1,Poor,Marseille,113125.12,50610.91,22811.01,2022-12-29
89.66,28.49,71.17,89.91,Moderate,,Mature-5G,1.07,Good,Marseille,112138.1,49489.91,22172.0,2022-12-30
89.81,28.77,71.17,90.0,Moderate,,Mature-5G,-0.15,Limited,Marseille,120136.86,62803.47,27940.13,2022-12-31
89.95,29.04,71.17,90.09,Moderate,,Mature-5G,0.35,Limited,Marseille,115078.61,58013.55,36795.6,2023-01-01
90.1,29.27,71.17,90.17,Moderate,,Mature-5G,1.04,Hub,Marseille,101818.345,38345.8,22520.04,2023-01-02
90.24,29.48,71.18,90.26,Bad,,Mature-5G,0.08,Good,Marseille,88558.08,49393.17,21413.09,2023-01-03
90.39,29.65,71.18,90.34,Moderate,,Mature-5G,0.87,Limited,Marseille,99170.38,48386.1,23870.98,2023-01-04
90.53,29.8,71.18,90.43,Bad,,Mature-5G,1.04,Limited,Marseille,117386.72,49092.48,22000.89,2023-01-05
90.67,29.91,71.18,90.52,Moderate,,Mature-5G,0.4,Limited,Marseille,197228.52,58830.14,27614.86,2023-01-06
90.82,29.99,71.18,90.6,Bad,,Mature-5G,0.87,Good,Marseille,226896.03,49032.03,34088.96,2023-01-07
90.96,30.04,71.19,90.69,Moderate,,Mature-5G,0.31,Poor,Marseille,206177.02000000002,56623.86,29967.3,2023-01-08
91.11,30.06,71.19,90.77,Moderate,,Mature-5G,0.69,Limited,Marseille,185458.01,44642.78,26762.88,2023-01-09
91.25,30.04,71.19,90.86,Bad,,Mature-5G,0.58,Good,Marseille,88993.9,44990.86,19088.38,2023-01-10
91.39,29.99,71.19,90.94,Bad,,Mature-5G,0.0,Hub,Marseille,101823.13,56922.04,28094.1,2023-01-11
91.54,29.91,71.19,91.03,Bad,,Mature-5G,0.36,Limited,Marseille,87752.87,44595.98,26704.67,2023-01-12
91.68,29.8,71.2,91.11,Moderate,,Mature-5G,0.19,Poor,Marseille,113068.84,58248.49,26054.64,2023-01-13
91.82,29.65,71.2,91.19,Bad,,Mature-5G,-0.21,Hub,Marseille,134539.11,56244.5,29762.53,2023-01-14
91.97,29.48,71.2,91.275,Bad,,Mature-5G,0.97,Poor,Marseille,217298.23,53641.07,30321.41,2023-01-15
92.11,29.27,71.2,91.36,Moderate,,Mature-5G,0.92,Good,Marseille,207643.37,54947.79,28514.92,2023-01-16
92.25,29.04,71.21,91.44,Moderate,,Mature-5G,0.36,Hub,Marseille,175658.61,57769.76,28718.71,2023-01-17
92.39,28.77,71.21,91.52,Moderate,,Mature-5G,1.01,Hub,Marseille,101404.12,58771.43,30800.12,2023-01-18
92.53,28.49,71.21,91.61,Moderate,,Mature-5G,-0.47,Good,Marseille,110533.01,58899.96,27337.81,2023-01-19
92.67,28.17,71.21,91.69,Moderate,,Mature-5G,0.39,Hub,Marseille,139867.15,62902.87,27413.85,2023-01-20
92.81,27.83,71.21,91.77,Moderate,,Mature-5G,-0.56,Poor,Marseille,130043.57,63388.81,25445.8,2023-01-21
92.94,27.47,71.22,91.85,Moderate,,Mature-5G,-0.19,Hub,Marseille,121065.09,59081.26,39945.24,2023-01-22
93.08,27.09,71.22,91.93,Bad,,Mature-5G,0.08,Poor,Marseille,114043.51,42323.37,22833.97,2023-01-23
93.22,26.7,71.22,92.01,Bad,,Mature-5G,0.56,Hub,Marseille,116930.64,47304.44,25739.72,2023-01-24
93.35,26.28,71.22,92.09,Moderate,,Mature-5G,0.25,Limited,Marseille,128038.45,53086.45,30627.54,2023-01-25
93.49,25.85,71.23,92.16,Bad,,Mature-5G,0.12,Good,Marseille,121607.2,29274.4,28657.77,2023-01-26
93.62,25.41,71.23,92.24,Moderate,,Mature-5G,0.07,Hub,Marseille,123091.87,41028.64,27842.6,2023-01-27
93.75,24.96,71.23,92.32,Bad,,Mature-5G,0.53,Poor,Marseille,110069.43,40246.06,35802.15,2023-01-28
93.88,24.5,71.23,92.39,Moderate,,Mature-5G,0.39,Hub,Marseille,109907.70999999999,39463.48,34235.0,2023-01-29
94.01,24.04,71.23,92.47,Bad,,Mature-5G,0.25,Limited,Marseille,109745.99,64262.02,32452.43,2023-01-30
94.14,23.57,71.24,92.54,Bad,,Mature-5G,0.11,Limited,Marseille,94248.49,51236.33,28726.78,2023-01-31
94.27,23.1,71.24,92.62,Moderate,,Mature-5G,0.86,Good,Marseille,121603.24,58817.07,26338.24,2023-02-01
94.4,22.63,71.24,92.69,Moderate,,Mature-5G,-0.23,Poor,Marseille,117941.29,60533.31,31720.15,2023-02-02
94.53,22.17,71.24,92.76,Bad,,Mature-5G,0.23,Hub,Marseille,113072.98,50594.95,34600.89,2023-02-03
94.65,21.71,71.25,92.83,Moderate,,Mature-5G,0.55,Hub,Marseille,118455.46,62034.26,38009.81,2023-02-04
94.77,21.25,71.25,92.9,Bad,,Mature-5G,0.11,Hub,Marseille,142059.82,84514.88,37451.48,2023-02-05
94.9,20.81,71.25,92.97,Moderate,,Mature-5G,0.2,Hub,Marseille,111154.48,61197.62,33391.44,2023-02-06
95.02,20.38,71.25,93.04,Moderate,,Mature-5G,-0.2,Hub,Marseille,123651.96,49699.32,27497.06,2023-02-07
95.14,19.97,71.25,93.11,Bad,,Mature-5G,1.48,Good,Marseille,123091.75,66938.95,31426.84,2023-02-08
95.26,19.57,71.26,93.18,Moderate,,Mature-5G,0.66,Limited,Marseille,115797.19,66472.87,30493.79,2023-02-09
95.37,19.19,71.26,93.24,Moderate,,Mature-5G,-0.47,Poor,Marseille,119154.04,72235.26,29115.43,2023-02-10
95.49,18.83,71.26,93.31,Moderate,,Mature-5G,0.09,Limited,Marseille,139817.77,70067.405,28418.98,2023-02-11
95.6,18.5,71.26,93.37,Moderate,,Mature-5G,0.08,Hub,Marseille,127607.29,67899.55,42213.01,2023-02-12
95.71,18.18,71.27,93.44,Moderate,,Mature-5G,-0.57,Good,Marseille,115396.81,61275.65,32318.8,2023-02-13
95.83,17.89,71.27,93.5,Moderate,,Mature-5G,0.32,Limited,Marseille,132712.19,53332.04,22559.46,2023-02-14
95.94,17.63,71.27,93.56,Moderate,,Mature-5G,0.97,Good,Marseille,112175.53,64443.46,34764.5,2023-02-15
96.04,17.39,71.27,93.62,Moderate,,Mature-5G,0.38,Limited,Marseille,139681.65,62974.86,28832.7,2023-02-16
96.15,17.19,71.27,93.68,Bad,,Mature-5G,0.54,Hub,Marseille,114424.95,59502.66,35541.83,2023-02-17
96.25,17.01,71.28,93.73,Moderate,,Mature-5G,0.17,Hub,Marseille,131387.26499999998,62647.35,40331.66,2023-02-18
96.36,16.87,71.28,93.79,Moderate,,Mature-5G,0.65,Hub,Marseille,148349.58,74808.48,36103.85,2023-02-19
96.46,16.75,71.28,93.85,Moderate,,Mature-5G,0.59,Hub,Marseille,123193.9,68572.8,34700.78125,2023-02-20
96.56,16.67,71.28,93.9,Moderate,,Mature-5G,-0.02,Good,Marseille,105342.8,56082.16,33297.7125,2023-02-21
96.65,16.62,71.28,93.95,Bad,,Mature-5G,0.5,Hub,Marseille,115850.0,71124.29,31894.64375,2023-02-22
96.75,16.61,71.29,94.01,Moderate,,Mature-5G,0.01,Limited,Marseille,137234.78,58376.71,30491.574999999997,2023-02-23
96.84,16.62,71.29,94.06,Bad,,Mature-5G,-0.42,Limited,Marseille,128251.65,54306.96,29088.50625,2023-02-24
96.94,16.67,71.29,94.11,Moderate,,Mature-5G,0.19,Poor,Marseille,123482.51,73707.94,27685.4375,2023-02-25
97.03,16.770000000000003,71.29,94.16,Moderate,,Mature-5G,0.31,Poor,Marseille,125804.36,64196.65,26282.36875,2023-02-26
97.12,16.87,71.3,94.2,Bad,Tech Show,Mature-5G,0.32,Hub,Marseille,144440.93,56782.93,24879.3,2023-02-27
97.2,17.01,71.3,94.25,Bad,,Mature-5G,1.11,Poor,Marseille,109341.2,65885.62,26482.49,2023-02-28
97.29,17.19,71.3,94.29,Moderate,,Mature-5G,-0.27,Limited,Marseille,141715.1,63402.11,32145.73,2023-03-01
97.37,17.39,71.3,94.34,Good,,Mature-5G,-0.58,Limited,Marseille,128303.82,63640.4,27109.66,2023-03-02
97.45,17.63,71.3,94.38,Good,,Mature-5G,0.01,Good,Marseille,128041.74,57407.72,34296.25,2023-03-03
97.53,17.89,71.31,94.42,Moderate,,Mature-5G,0.41,Poor,Marseille,149853.23,75376.14,38266.27,2023-03-04
97.6,18.18,71.31,94.46,Good,,Mature-5G,0.54,Hub,Marseille,153230.01,127578.86,37679.37,2023-03-05
97.68,18.5,71.31,94.5,Good,,Mature-5G,0.44,Hub,Marseille,118821.65,88374.25,33144.35,2023-03-06
97.75,18.83,71.31,94.54,Good,,Mature-5G,-0.01,Poor,Marseille,132803.84,80696.26,38841.55,2023-03-07
97.82,19.19,71.32,94.57,Good,,Mature-5G,0.01,Good,Marseille,130186.59,51001.31,36357.145000000004,2023-03-08
97.89,19.57,71.32,94.6,Good,,Mature-5G,-0.34,Good,Marseille,205502.51,56250.38,33872.74,2023-03-09
97.96,19.97,71.32,94.64,Good,,Mature-5G,0.82,Good,Marseille,270939.6,57801.17,37773.2,2023-03-10
98.02,20.38,71.32,94.67,Moderate,,Mature-5G,0.49,Hub,Marseille,156613.07,68814.24,34165.27,2023-03-11
98.08,20.81,71.32,94.7,Moderate,,Mature-5G,0.23,Limited,Marseille,168729.79,69276.89,35022.26,2023-03-12
98.14,21.25,71.33,94.73,Good,,Mature-5G,-0.1,Poor,Marseille,131338.59,57940.34,33307.32,2023-03-13
98.2,21.71,71.33,94.76,Moderate,,Mature-5G,-0.48,Hub,Marseille,137565.46,61361.06,30778.54,2023-03-14
98.25,22.17,71.33,94.78,Moderate,,Mature-5G,0.7,Hub,Marseille,132411.32,59027.39,32931.69,2023-03-15
98.31,22.63,71.33,94.81,Moderate,,Mature-5G,0.29,Hub,Marseille,127257.18,70822.58,30276.2,2023-03-16
98.36,23.1,71.34,94.83,Moderate,,Mature-5G,0.13,Good,Marseille,157925.4,58325.54,31747.15,2023-03-17
98.41,23.57,71.34,94.85,Good,,Mature-5G,0.56,Limited,Marseille,138394.05,60934.92,31217.59,2023-03-18
98.45,24.04,71.34,94.87,Good,,Mature-5G,0.99,Limited,Marseille,147934.4,69523.46,33954.94,2023-03-19
98.5,24.5,71.34,94.89,Good,,Mature-5G,-0.34,Hub,Marseille,131947.51,58554.99,33749.51,2023-03-20
98.54,24.96,71.34,94.91,Moderate,,Mature-5G,-0.64,Limited,Marseille,115960.62,56737.47,27516.9,2023-03-21
98.58,25.41,71.35,94.92,Moderate,,Mature-5G,0.1,Hub,Marseille,128664.62,56982.77,32333.3,2023-03-22
98.61,25.85,71.35,94.94,Good,,Mature-5G,0.99,Poor,Marseille,154865.51,72445.31,32785.9,2023-03-23
98.65,26.28,71.35,94.95,Good,,Mature-5G,0.24,Hub,Marseille,119476.8,63788.7,29905.08,2023-03-24
98.68,26.7,71.35,94.96,Good,,Mature-5G,0.89,Good,Marseille,133257.41,65674.18,37506.0,2023-03-25
98.71,27.09,71.35,94.97,Moderate,,Mature-5G,-0.84,Poor,Marseille,147038.02,73562.79,32696.7,2023-03-26
98.74,27.47,71.36,94.98,Moderate,,Mature-5G,-0.82,Limited,Marseille,119522.98,64117.32,27887.4,2023-03-27
98.76,27.83,71.36,94.99,Moderate,,Mature-5G,-0.16,Hub,Marseille,112224.16,67145.65,33066.7,2023-03-28
98.79,28.17,71.36,94.99,Good,,Mature-5G,-0.05,Hub,Marseille,117165.266,59958.82,35036.62,2023-03-29
98.81,28.49,71.36,95.0,Moderate,,Mature-5G,-0.05,Limited,Marseille,122106.372,52877.87,32909.74,2023-03-30
98.83,28.77,71.37,95.0,Good,,Mature-5G,0.06,Hub,Marseille,127047.478,63787.94,33669.89,2023-03-31
98.84,29.04,71.37,95.0,Moderate,,Mature-5G,-0.01,Hub,Marseille,131988.584,61051.9,36064.08,2023-04-01
98.85,29.27,71.37,95.0,Moderate,,Mature-5G,0.23,Good,Marseille,136929.69,80336.37,33268.6,2023-04-02
98.87,29.48,71.37,95.0,Good,,Mature-5G,0.42,Hub,Marseille,101120.03,59244.65,32099.82,2023-04-03
98.87,29.65,71.37,94.99,Good,,Mature-5G,0.21,Hub,Marseille,140655.8,55419.07,32992.24,2023-04-04
98.88,29.8,71.38,94.99,Good,,Mature-5G,-0.34,Good,Marseille,138187.69,64982.12,35573.44,2023-04-05
98.89,29.91,71.38,94.98,Good,,Mature-5G,-0.75,Good,Marseille,143017.43,70295.63,34202.24,2023-04-06
98.89,29.99,71.38,94.98,Moderate,,Mature-5G,-0.36,Hub,Marseille,151388.7,57581.51,31038.32,2023-04-07
98.89,30.04,71.38,94.97,Good,,Mature-5G,-0.19,Hub,Marseille,159759.97,63528.67,45072.56,2023-04-08
98.88,30.06,71.39,94.96,Good,,Mature-5G,0.65,Poor,Marseille,158554.27,69475.83,31155.46,2023-04-09
98.88,30.04,71.39,94.94,Moderate,,Mature-5G,-0.68,Hub,Marseille,125519.07,62881.65,29075.8,2023-04-10
98.87,29.99,71.39,94.93,Good,,Mature-5G,-0.78,Good,Marseille,143858.23,58363.31,34406.32,2023-04-11
98.86,29.91,71.39,94.91,Moderate,,Mature-5G,0.39,Limited,Marseille,124614.36,71324.73,26157.59,2023-04-12
98.845,29.8,71.39,94.9,Good,,Mature-5G,0.39,Hub,Marseille,142566.64,70964.36,34607.44,2023-04-13
98.83,29.65,71.4,94.88,Good,,Mature-5G,0.46,Poor,Marseille,111307.77,61499.31,36330.21,2023-04-14
98.82,29.48,71.4,94.86,Good,,Mature-5G,1.82,Hub,Marseille,143788.85,66873.61,42884.1,2023-04-15
98.8,29.27,71.4,94.84,Moderate,,Mature-5G,0.94,Limited,Marseille,127648.84,62191.744999999995,38667.31,2023-04-16
98.77,29.04,71.4,94.82,Good,,Mature-5G,0.62,Poor,Marseille,128218.2,57509.88,36783.83,2023-04-17
98.75,28.77,71.41,94.79,Moderate,,Mature-5G,0.7,Limited,Marseille,132381.79,65438.5,29126.86,2023-04-18
98.72,28.49,71.41,94.77,Good,,Mature-5G,0.3,Limited,Marseille,151362.66,55183.22,31981.07,2023-04-19
98.69,28.17,71.41,94.74,Moderate,,Mature-5G,-0.71,Limited,Marseille,139532.98,49795.77,33101.16,2023-04-20
98.66,27.83,71.41,94.71,Good,,Mature-5G,-0.63,Poor,Marseille,167605.89,75545.42,30394.44,2023-04-21
98.63,27.47,71.41499999999999,94.68,Good,,Mature-5G,0.34,Hub,Marseille,143733.34,72402.95999999999,43029.88,2023-04-22
98.6,27.085,71.42,94.65,Good,,Mature-5G,0.6,Hub,Marseille,157308.7,69260.5,36153.84,2023-04-23
98.56,26.7,71.42,94.62,Moderate,,Mature-5G,0.28,Good,Marseille,126352.63,54218.81,24950.52,2023-04-24
98.52,26.28,71.42,94.58500000000001,Good,,Mature-5G,0.9,Limited,Marseille,123549.59,60051.02,31234.94,2023-04-25
98.48,25.85,71.42,94.55,Moderate,,Mature-5G,1.05,Good,Marseille,132597.55,53488.23,27976.12,2023-04-26
98.43,25.41,71.43,94.52,Moderate,,Mature-5G,1.81,Poor,Marseille,123084.14,55032.53,30500.31,2023-04-27
98.38,24.96,71.43,94.48,Moderate,,Mature-5G,0.21,Limited,Marseille,118082.95,46959.63,33300.1,2023-04-28
98.34,24.5,71.43,94.44,Moderate,,Mature-5G,1.1,Hub,Marseille,148756.74,65162.24,33737.84,2023-04-29
98.28,24.04,71.43,94.4,Moderate,,Mature-5G,0.71,Hub,Marseille,83619.91,58972.65,33074.45,2023-04-30
98.23,23.57,71.43,94.36,Moderate,,Mature-5G,1.21,Hub,Marseille,68422.61,54953.25,27713.41,2023-05-01
98.18,23.1,71.44,94.32,Good,,Mature-5G,0.26,Hub,Marseille,75358.53,61493.67,31104.44,2023-05-02
98.12,22.63,71.44,94.27,Moderate,,Mature-5G,0.38,Poor,Marseille,121194.64,72921.22,30044.64,2023-05-03
98.06,22.17,71.44,94.23,Good,,Mature-5G,0.03,Hub,Marseille,120064.01,64129.46,36082.87,2023-05-04
98.0,21.71,71.44,94.18,Good,,Mature-5G,0.98,Hub,Marseille,121920.68,68944.25,34166.16,2023-05-05
97.93,21.25,71.44,94.13,Good,,Mature-5G,0.85,Hub,Marseille,149575.44,60035.85,35472.44,2023-05-06
97.87,20.81,71.445,94.08,Good,,Mature-5G,1.12,Poor,Marseille,136971.32,67260.2,35678.4,2023-05-07
97.8,20.38,71.45,94.03,Moderate,,Mature-5G,-0.16,Poor,Marseille,128089.07,56632.74,30742.32,2023-05-08
97.73,19.97,71.45,93.98,Good,,Mature-5G,0.98,Poor,Marseille,102254.3,50948.75,29425.745,2023-05-09
97.66,19.57,71.45,93.93,Good,,Mature-5G,0.55,Hub,Marseille,142501.53,61447.8,28109.17,2023-05-10
97.59,19.19,71.46,93.87,Good,,Mature-5G,0.16,Hub,Marseille,146954.08,54607.51,31354.87,2023-05-11
97.51,18.83,71.46,93.82,Moderate,,Mature-5G,-0.18,Poor,Marseille,126003.32,73227.72,37468.97,2023-05-12
